-257.99,-1.75816e-18,154.785,-1.75816e-18,-154.785,-1.75348e-18,206.402,-1.75348e-18,-206.402
-257.49,-1.80374e-18,154.484,-1.80374e-18,-154.484,-1.79895e-18,206.002,-1.79895e-18,-206.002
-256.99,-1.85001e-18,154.184,-1.85001e-18,-154.184,-1.84509e-18,205.602,-1.84509e-18,-205.602
-256.49,-1.89695e-18,153.884,-1.89695e-18,-153.884,-1.89191e-18,205.202,-1.89191e-18,-205.202
-255.99,-1.94458e-18,153.584,-1.94458e-18,-153.584,-1.93941e-18,204.803,-1.93941e-18,-204.803
-255.49,-1.9929e-18,153.283,-1.9929e-18,-153.283,-1.9876e-18,204.403,-1.9876e-18,-204.403
-254.99,-2.04191e-18,152.983,-2.04191e-18,-152.983,-2.03648e-18,204.003,-2.03648e-18,-204.003
-254.49,-2.09161e-18,152.683,-2.09161e-18,-152.683,-2.08606e-18,203.603,-2.08606e-18,-203.603
-253.99,-2.14202e-18,152.383,-2.14202e-18,-152.383,-2.13633e-18,203.204,-2.13633e-18,-203.204
-253.49,-2.19314e-18,152.082,-2.19314e-18,-152.082,-2.18731e-18,202.804,-2.18731e-18,-202.804
-252.99,-2.24496e-18,151.782,-2.24496e-18,-151.782,-2.23899e-18,202.404,-2.23899e-18,-202.404
-252.49,-2.29749e-18,151.482,-2.29749e-18,-151.482,-2.29139e-18,202.004,-2.29139e-18,-202.004
-251.99,-2.35075e-18,151.181,-2.35075e-18,-151.181,-2.3445e-18,201.605,-2.3445e-18,-201.605
-251.49,-2.40472e-18,150.881,-2.40472e-18,-150.881,-2.39833e-18,201.205,-2.39833e-18,-201.205
-250.99,-2.45942e-18,150.581,-2.45942e-18,-150.581,-2.45289e-18,200.805,-2.45289e-18,-200.805
-250.49,-2.51485e-18,150.281,-2.51485e-18,-150.281,-2.50817e-18,200.406,-2.50817e-18,-200.406
-249.99,-2.57102e-18,149.98,-2.57102e-18,-149.98,-2.56419e-18,200.006,-2.56419e-18,-200.006
-249.49,-2.62793e-18,149.68,-2.62793e-18,-149.68,-2.62094e-18,199.606,-2.62094e-18,-199.606
-248.99,-2.68558e-18,149.38,-2.68558e-18,-149.38,-2.67844e-18,199.207,-2.67844e-18,-199.207
-248.49,-2.74397e-18,149.079,-2.74397e-18,-149.079,-2.73668e-18,198.807,-2.73668e-18,-198.807
-247.99,-2.80312e-18,148.779,-2.80312e-18,-148.779,-2.79567e-18,198.407,-2.79567e-18,-198.407
-247.49,-2.86303e-18,148.479,-2.86303e-18,-148.479,-2.85542e-18,198.008,-2.85542e-18,-198.008
-246.99,-2.9237e-18,148.178,-2.9237e-18,-148.178,-2.91593e-18,197.608,-2.91593e-18,-197.608
-246.49,-2.98514e-18,147.878,-2.98514e-18,-147.878,-2.9772e-18,197.208,-2.9772e-18,-197.208
-245.99,-3.04734e-18,147.578,-3.04734e-18,-147.578,-3.03924e-18,196.809,-3.03924e-18,-196.809
-245.49,-3.11032e-18,147.277,-3.11032e-18,-147.277,-3.10206e-18,196.409,-3.10206e-18,-196.409
-244.99,-3.17408e-18,146.977,-3.17408e-18,-146.977,-3.16565e-18,196.009,-3.16565e-18,-196.009
