-9.65,-116.337,-5.15478e-05
-9.649,-116.325,-5.17216e-05
-9.648,-116.313,-5.18955e-05
-9.647,-116.301,-5.20696e-05
-9.646,-116.289,-5.22439e-05
-9.645,-116.277,-5.24183e-05
-9.644,-116.265,-5.25929e-05
-9.643,-116.254,-5.27677e-05
-9.642,-116.242,-5.29427e-05
-9.641,-116.23,-5.31178e-05
-9.64,-116.218,-5.3293e-05
-9.639,-116.206,-5.34685e-05
-9.638,-116.194,-5.36441e-05
-9.637,-116.182,-5.38199e-05
-9.636,-116.17,-5.39958e-05
-9.635,-116.158,-5.4172e-05
-9.634,-116.147,-5.43482e-05
-9.633,-116.135,-5.45247e-05
-9.632,-116.123,-5.47013e-05
-9.631,-116.111,-5.48781e-05
-9.63,-116.099,-5.50551e-05
-9.629,-116.087,-5.52322e-05
-9.628,-116.075,-5.54095e-05
-9.627,-116.063,-5.5587e-05
-9.626,-116.051,-5.57646e-05
-9.625,-116.04,-5.59424e-05
-9.624,-116.028,-5.61204e-05
-9.623,-116.016,-5.62985e-05
-9.622,-116.004,-5.64768e-05
-9.621,-115.992,-5.66553e-05
-9.62,-115.98,-5.6834e-05
-9.619,-115.968,-5.70128e-05
-9.618,-115.956,-5.71918e-05
-9.617,-115.944,-5.7371e-05
-9.616,-115.933,-5.75503e-05
-9.615,-115.921,-5.77298e-05
-9.614,-115.909,-5.79095e-05
-9.613,-115.897,-5.80894e-05
-9.612,-115.885,-5.82694e-05
-9.611,-115.873,-5.84496e-05
-9.61,-115.861,-5.86299e-05
-9.609,-115.849,-5.88105e-05
-9.608,-115.837,-5.89912e-05
-9.607,-115.826,-5.91721e-05
-9.606,-115.814,-5.93531e-05
-9.605,-115.802,-5.95344e-05
-9.604,-115.79,-5.97158e-05
-9.603,-115.778,-5.98973e-05
-9.602,-115.766,-6.00791e-05
-9.601,-115.754,-6.0261e-05
-9.6,-115.742,-6.04431e-05
-9.599,-115.73,-6.06254e-05
